-16.952 -100.212
-16.952 -97.0147
-16.952 -101.222
-16.952 -98.8452
-16.952 -92.6269
-16.952 -98.6244
-16.952 -90.3185
-16.952 -100.16
-16.952 -96.9075
-16.946 -98.1798
-16.946 -99.3836
-16.946 -94.9505
-16.946 -95.3567
-16.946 -94.1239
-16.946 -96.9313
-16.946 -100.151
-16.946 -96.877
-16.946 -99.7248
-16.946 -95.9026
-16.946 -89.8056
-16.946 -100.41
-16.946 -97.3989
-16.946 -94.5556
-16.946 -96.2072
-16.946 -100.188
-16.946 -96.9538
-16.946 -100.364
-16.946 -97.3089
-16.946 -93.6855
-16.946 -97.5298
-16.946 -95.5803
-16.946 -93.1081
-16.946 -98.177
-16.946 -99.3668
-16.946 -94.8975
-16.946 -95.4853
-16.946 -93.5873
-16.946 -97.6493
-16.946 -96.3769
-16.946 -99.3774
-16.946 -94.931
-16.946 -95.4047
-16.946 -93.9362
-16.946 -97.2016
-16.946 -92.2546
-16.946 -98.9392
-16.946 -93.1586
-16.946 -98.1254
-16.946 -99.0758
-16.946 -93.8237
-16.946 -97.3524
-16.946 -94.1299
